order_id,type,name,timestamp
690199100,command,validate_bill,2023-10-08T22:11:38-03:00
690199517,command,shopper_billing_report,2023-10-08T22:11:41-03:00
690199138,command,validate_bill,2023-10-08T22:11:39-03:00
690193342,command,finish_order,2023-10-08T22:11:39-03:00
690198919,command,finish_order,2023-10-08T22:11:38-03:00
690199514,command,shopper_billing_report,2023-10-08T22:11:38-03:00
690198776,command,finish_order,2023-10-08T22:11:41-03:00
690199300,command,update_bill_report_request,
690199524,command,create_order,2023-10-08T22:11:40-03:00
690199378,command,finish_order,2023-10-08T22:11:42-03:00
690197847,command,validate_bill,2023-10-08T22:11:43-03:00
690199524,command,create_order,2023-10-08T22:11:40-03:00
690199300,event,payless_transaction_authorized,
690199527,command,create_order,2023-10-08T22:11:44-03:00
690199524,event,order_created,2023-10-08T22:11:42-03:00
690199300,event,payless_authorized,
690199527,command,create_order,2023-10-08T22:11:44-03:00
690199526,command,create_order,2023-10-08T22:11:42-03:00
690198966,event,order_finished,2023-10-08T22:11:42-03:00
690199154,event,update_order_bill,
690199526,event,order_created,2023-10-08T22:11:45-03:00
690199526,command,create_order,2023-10-08T22:11:42-03:00
690199500,command,shopper_billing_report,2023-10-08T22:11:43-03:00
690199369,command,finish_order,2023-10-08T22:11:46-03:00
690199300,event,update_order_bill,
690199528,command,create_order,2023-10-08T22:11:46-03:00
690199527,event,order_created,2023-10-08T22:11:47-03:00
690199528,command,create_order,2023-10-08T22:11:46-03:00
690199528,event,order_created,2023-10-08T22:11:46-03:00
690199524,command,to_scheduled_calculated,
690199247,command,cancel_order,2023-10-08T22:11:50-03:00
690199366,event,order_finished,2023-10-08T22:11:49-03:00
690199378,command,finish_order,2023-10-08T22:11:49-03:00
690199247,event,order_canceled,2023-10-08T22:11:50-03:00
690199366,command,finish_order,2023-10-08T22:11:49-03:00
690199247,command,finish_order,2023-10-08T22:11:49-03:00
690199533,command,shopper_request_rt,2023-10-08T22:11:52-03:00
690199399,event,order_finished,2023-10-08T22:11:51-03:00
690199399,command,finish_order,2023-10-08T22:11:50-03:00
690199533,command,create_order,2023-10-08T22:11:52-03:00
690199329,command,finish_order,2023-10-08T22:11:49-03:00
690199533,command,create_order,2023-10-08T22:11:52-03:00
690197949,event,bill_reported,
690199524,event,scheduled_tagged_and_calculated,2023-10-08T22:11:52-03:00
690199527,command,to_change_was_taken_order_to_sh,
690199527,command,to_pre_assign,
690199177,command,finish_order,2023-10-08T22:11:56-03:00
690199467,event,order_finished,2023-10-08T22:11:56-03:00
690199530,command,create_order,2023-10-08T22:11:54-03:00
690199530,event,order_created,2023-10-08T22:11:55-03:00
690199467,command,finish_order,2023-10-08T22:11:52-03:00
690199530,event,integration_order_creation_notified,
690199530,command,create_order,2023-10-08T22:11:54-03:00
