order_id,type,name,timestamp
690198924,command,rt_take_order,2023-10-08T21:44:17-03:00
690198924,command,update_product_preference,2023-10-08T21:44:17-03:00
690198924,event,rt_took_order,2023-10-08T21:44:17-03:00
690198826,event,product_preference_updated,2023-10-08T21:44:16-03:00
690195220,command,hand_to_domiciliary,2023-10-08T21:44:18-03:00
690198936,command,create_order,2023-10-08T21:44:18-03:00
690198936,event,order_created,2023-10-08T21:44:18-03:00
690198911,command,hand_to_domiciliary,2023-10-08T21:44:18-03:00
690198936,command,create_order,2023-10-08T21:44:18-03:00
690198747,event,order_finished,2023-10-08T21:44:20-03:00
690198925,event,rt_took_order,2023-10-08T21:44:19-03:00
690198747,command,finish_order,2023-10-08T21:44:20-03:00
690198925,event,product_preference_updated,2023-10-08T21:44:19-03:00
690198669,event,bill_reported,
690198838,event,order_in_picking,2023-10-08T21:44:25-03:00
690198304,command,finish_order,2023-10-08T21:44:24-03:00
690198638,event,bill_reported,
690198935,command,to_pre_assign,
690198935,command,to_change_was_taken_order_to_rt,
690198937,command,cancel_order,2023-10-08T21:44:21-03:00
690198935,event,changed_to_pre_assign,2023-10-08T21:44:20-03:00
690198935,event,order_to_rt,2023-10-08T21:44:21-03:00
690195113,command,shopper_in_payment_process,
690198795,command,rt_take_order,2023-10-08T21:44:23-03:00
690198937,event,order_canceled,2023-10-08T21:44:21-03:00
690198795,command,update_product_preference,2023-10-08T21:44:23-03:00
690195113,command,picking_complete,
690198935,command,release_to_rt,
690198615,command,finish_order,2023-10-08T21:44:26-03:00
690198935,event,released_to_rt,2023-10-08T21:44:26-03:00
690198286,command,finish_order,2023-10-08T21:44:25-03:00
690198060,command,finish_order,2023-10-08T21:44:26-03:00
690198939,command,create_order,2023-10-08T21:44:27-03:00
690198795,event,rt_took_order,2023-10-08T21:44:27-03:00
690198939,command,create_order,2023-10-08T21:44:27-03:00
690198795,event,product_preference_updated,2023-10-08T21:44:27-03:00
690198924,event,product_preference_updated,2023-10-08T21:44:21-03:00
690198938,command,create_order,2023-10-08T21:44:25-03:00
690198844,command,start_shopper_billing_report,
690198844,event,start_picker_billing_report,
690198588,command,start_shopper_request_rt,
690198844,command,start_shopper_request_rt,
690198938,command,create_order,2023-10-08T21:44:25-03:00
690198938,event,order_created,2023-10-08T21:44:25-03:00
690198588,command,start_shopper_billing_report,
690198588,event,start_picker_billing_report,
690198588,command,shopper_billing_report,2023-10-08T21:44:25-03:00
690198844,command,shopper_billing_report,2023-10-08T21:44:22-03:00
690190791,event,bill_reported,
690198280,command,finish_order,2023-10-08T21:44:29-03:00
690198939,command,create_order,2023-10-08T21:44:25-03:00
690198475,event,product_weight_quantity_updated,2023-10-08T21:44:27-03:00
690198429,command,hand_to_domiciliary,2023-10-08T21:44:26-03:00
690198939,command,create_order,2023-10-08T21:44:25-03:00
690198939,event,order_created,2023-10-08T21:44:27-03:00
690198475,event,product_checked,2023-10-08T21:44:27-03:00
690198940,command,create_order,2023-10-08T21:44:29-03:00
690198940,command,create_order,2023-10-08T21:44:29-03:00
690198909,command,hand_to_domiciliary,2023-10-08T21:44:29-03:00
690198844,event,rt_requested,2023-10-08T21:44:27-03:00
690198844,command,shopper_request_rt,2023-10-08T21:44:27-03:00
690198399,command,finish_order,2023-10-08T21:44:27-03:00
690198588,command,shopper_request_rt,2023-10-08T21:44:28-03:00
690198194,command,rt_take_order,2023-10-08T21:44:26-03:00
690198399,event,order_finished,2023-10-08T21:44:27-03:00
690198194,command,update_product_preference,2023-10-08T21:44:27-03:00
690198386,command,finish_order,2023-10-08T21:44:30-03:00
690198939,event,integration_order_creation_notified,
690195792,event,not_assigned_personal_shopper_retry_out,
690198939,command,to_scheduled_calculated,
690198669,event,review_change_timer_ended,2023-10-08T21:44:32-03:00
690198669,command,hand_to_domiciliary,2023-10-08T21:44:32-03:00
690198940,command,create_order,2023-10-08T21:44:31-03:00
690198940,command,create_order,2023-10-08T21:44:31-03:00
690198940,event,order_created,2023-10-08T21:44:31-03:00
690198490,command,finish_order,2023-10-08T21:44:30-03:00
690044550,command,request_rt_by_expediter,
689820378,command,request_rt_by_expediter,
690198939,command,create_order,2023-10-08T21:44:31-03:00
690198939,command,create_order,2023-10-08T21:44:31-03:00
690198940,command,create_order,2023-10-08T21:44:30-03:00
690198940,command,create_order,2023-10-08T21:44:30-03:00
690198940,event,order_created,2023-10-08T21:44:30-03:00
690198866,command,hand_to_domiciliary,2023-10-08T21:44:30-03:00
690198940,command,to_pre_assign,
690198940,command,to_change_was_taken_order_to_rt,
690198238,event,payless_transaction_authorized,
690198238,event,payless_authorized,
690198238,event,update_order_bill,
690198942,command,create_order,2023-10-08T21:44:32-03:00
690198588,event,rt_requested,2023-10-08T21:44:30-03:00
690198941,command,create_order,2023-10-08T21:44:29-03:00
690198942,command,create_order,2023-10-08T21:44:32-03:00
690198941,command,create_order,2023-10-08T21:44:29-03:00
690198238,command,update_bill_report_request,
690198194,event,product_preference_updated,2023-10-08T21:44:30-03:00
690198194,event,rt_took_order,2023-10-08T21:44:30-03:00
690198941,event,order_created,2023-10-08T21:44:30-03:00
690179713,command,not_assigned_personal_shopper,
690177839,command,not_assigned_personal_shopper,
690198939,event,order_created,2023-10-08T21:44:30-03:00
690198526,command,finish_order,2023-10-08T21:44:30-03:00
690198287,event,order_canceled,2023-10-08T21:44:30-03:00
690198386,event,order_finished,2023-10-08T21:44:32-03:00
690198889,command,hand_to_domiciliary,2023-10-08T21:44:32-03:00
690197650,command,finish_order,2023-10-08T21:44:31-03:00
690198526,event,order_finished,2023-10-08T21:44:30-03:00
690186753,command,request_rt_by_expediter,
690198287,command,cancel_order,2023-10-08T21:44:29-03:00
690176703,command,request_rt_by_expediter,
690198175,event,picking_started,2023-10-08T21:44:34-03:00
690198939,event,scheduled_tagged_and_calculated,2023-10-08T21:44:33-03:00
690083257,command,not_assigned_personal_shopper,
690198175,event,product_checked,2023-10-08T21:44:34-03:00
690198947,command,shopper_request_rt,2023-10-08T21:44:33-03:00
690198947,command,create_order,2023-10-08T21:44:34-03:00
690198948,command,shopper_request_rt,2023-10-08T21:44:34-03:00
690198940,event,order_created,2023-10-08T21:44:33-03:00
690198946,command,shopper_request_rt,2023-10-08T21:44:33-03:00
690198946,command,create_order,2023-10-08T21:44:33-03:00
690198946,command,create_order,2023-10-08T21:44:33-03:00
690198947,command,create_order,2023-10-08T21:44:34-03:00
690155679,command,request_rt_by_expediter,
690198948,command,create_order,2023-10-08T21:44:34-03:00
690198946,event,order_created,2023-10-08T21:44:35-03:00
690198948,command,create_order,2023-10-08T21:44:34-03:00
690198943,command,create_order,2023-10-08T21:44:34-03:00
690198943,event,order_created,2023-10-08T21:44:35-03:00
690198949,command,shopper_request_rt,2023-10-08T21:44:35-03:00
690067886,command,request_rt_by_expediter,
690198943,command,create_order,2023-10-08T21:44:35-03:00
690198940,event,order_to_rt,2023-10-08T21:44:34-03:00
690198940,event,changed_to_pre_assign,2023-10-08T21:44:34-03:00
689938895,command,not_assigned_personal_shopper,
690198943,command,create_order,2023-10-08T21:44:33-03:00
690198943,command,create_order,2023-10-08T21:44:33-03:00
690198947,command,shopper_request_rt,2023-10-08T21:44:33-03:00
690198947,command,create_order,2023-10-08T21:44:33-03:00
690198947,command,create_order,2023-10-08T21:44:33-03:00
689928210,command,request_rt_by_expediter,
690198949,command,shopper_request_rt,2023-10-08T21:44:34-03:00
690198949,command,create_order,2023-10-08T21:44:35-03:00
690198949,command,create_order,2023-10-08T21:44:35-03:00
690198944,command,create_order,2023-10-08T21:44:36-03:00
690198944,command,create_order,2023-10-08T21:44:36-03:00
690198944,event,order_created,2023-10-08T21:44:36-03:00
690198261,event,bill_reported,
690161815,command,request_rt_by_expediter,
690198949,event,order_created,2023-10-08T21:44:36-03:00
690161369,command,not_assigned_personal_shopper,
690197660,event,product_checked,2023-10-08T21:44:34-03:00
689909967,command,request_rt_by_expediter,
690010156,command,request_rt_by_expediter,
690139525,command,request_rt_by_expediter,
690197660,event,product_replaced,2023-10-08T21:44:34-03:00
690198638,command,hand_to_domiciliary,2023-10-08T21:44:34-03:00
690198474,command,finish_order,2023-10-08T21:44:39-03:00
690198461,event,product_checked,2023-10-08T21:44:39-03:00
690198944,event,scheduled_tagged_and_calculated,2023-10-08T21:44:40-03:00
690197999,event,substitution_approved,2023-10-08T21:44:42-03:00
