order_id,type,name,timestamp
690198981,event,order_in_picking,2023-10-08T22:04:21-03:00
690198981,command,set_picking_time,2023-10-08T22:04:20-03:00
690199399,event,order_created,2023-10-08T22:04:23-03:00
690199399,event,order_created,2023-10-08T22:04:21-03:00
690198522,command,finish_order,2023-10-08T22:04:24-03:00
690193546,command,finish_order,2023-10-08T22:04:24-03:00
690199015,event,bill_reported,
690199122,command,finish_order,2023-10-08T22:04:25-03:00
690198522,event,order_finished,2023-10-08T22:04:27-03:00
690198838,command,start_shopper_billing_report,
690198838,event,bill_reported,2023-10-08T22:04:26-03:00
690198838,command,shopper_billing_report,2023-10-08T22:04:26-03:00
690198838,event,handshake_code_requested,
690188577,event,rt_took_order,2023-10-08T22:04:24-03:00
690188577,event,product_preference_updated,2023-10-08T22:04:24-03:00
690083257,command,not_assigned_personal_shopper,
690199132,command,update_product_preference,2023-10-08T22:04:27-03:00
690199270,command,finish_order,2023-10-08T22:04:23-03:00
690199270,event,order_finished,2023-10-08T22:04:24-03:00
689909967,command,request_rt_by_expediter,
690199134,event,picking_finished,2023-10-08T22:04:22-03:00
690199132,event,rt_took_order,2023-10-08T22:04:27-03:00
690199132,command,rt_take_order,2023-10-08T22:04:27-03:00
690139525,command,request_rt_by_expediter,
690199300,command,rt_take_order,2023-10-08T22:04:27-03:00
690092590,command,not_assigned_personal_shopper,
690199004,command,finish_order,2023-10-08T22:04:24-03:00
690199134,event,product_checked,2023-10-08T22:04:23-03:00
690199300,event,product_preference_updated,2023-10-08T22:04:28-03:00
690199401,command,create_order,2023-10-08T22:04:27-03:00
690199300,command,update_product_preference,2023-10-08T22:04:27-03:00
690199300,event,rt_took_order,2023-10-08T22:04:28-03:00
690199381,command,rt_take_order,2023-10-08T22:04:28-03:00
690150537,command,request_rt_by_expediter,
690157829,command,request_rt_by_expediter,
690199401,event,order_created,2023-10-08T22:04:28-03:00
690199401,command,create_order,2023-10-08T22:04:27-03:00
690199401,command,to_scheduled_calculated,
690199381,command,update_product_preference,2023-10-08T22:04:28-03:00
690199381,event,product_preference_updated,2023-10-08T22:04:30-03:00
690199015,command,hand_to_domiciliary,2023-10-08T22:04:31-03:00
690199401,command,create_order,2023-10-08T22:04:31-03:00
