order_id,type,name,timestamp
690198900,command,finish_order,2023-10-08T22:00:46-03:00
690198900,event,order_finished,2023-10-08T22:00:46-03:00
690199062,event,order_created,2023-10-08T22:00:45-03:00
690199053,event,order_created,2023-10-08T22:00:43-03:00
690199242,event,product_preference_updated,2023-10-08T22:00:46-03:00
690199242,command,update_product_preference,2023-10-08T22:00:42-03:00
690199242,command,rt_take_order,2023-10-08T22:00:42-03:00
690199242,event,rt_took_order,2023-10-08T22:00:46-03:00
690199329,command,create_order,2023-10-08T22:00:47-03:00
690199144,event,order_canceled,2023-10-08T22:00:46-03:00
690199329,command,create_order,2023-10-08T22:00:47-03:00
690199327,event,order_created,2023-10-08T22:00:45-03:00
690198910,event,bill_reported,
690198540,event,order_canceled,2023-10-08T22:00:50-03:00
690199327,command,to_scheduled_calculated,
690198540,command,cancel_order,2023-10-08T22:00:50-03:00
690199071,event,order_created,2023-10-08T22:00:46-03:00
690177215,command,cancel_order,2023-10-08T22:00:50-03:00
690177215,event,order_canceled,2023-10-08T22:00:50-03:00
690199320,command,shopper_billing_report,2023-10-08T22:00:47-03:00
690199327,event,scheduled_tagged_and_calculated,2023-10-08T22:00:50-03:00
690198939,event,handshake_success,
690198939,command,shopper_products_delivery_to_sk,
690198939,command,shopper_delivery_order_to_rt,2023-10-08T22:00:52-03:00
690199029,event,order_finished,2023-10-08T22:00:51-03:00
690199029,command,finish_order,2023-10-08T22:00:51-03:00
690199033,command,finish_order,2023-10-08T22:00:53-03:00
690198939,event,order_delivered_to_sk,2023-10-08T22:00:53-03:00
690199033,event,order_finished,2023-10-08T22:00:53-03:00
690194618,event,payless_barcodes_created,
690199333,command,create_order,2023-10-08T22:00:53-03:00
690199333,command,create_order,2023-10-08T22:00:53-03:00
690199041,event,order_created,2023-10-08T22:00:47-03:00
690199165,command,finish_order,2023-10-08T22:00:50-03:00
690199276,command,shopper_billing_report,2023-10-08T22:00:50-03:00
690199165,event,order_finished,2023-10-08T22:00:51-03:00
690198978,command,finish_order,2023-10-08T22:00:52-03:00
690199077,event,order_created,2023-10-08T22:00:47-03:00
690199097,event,order_created,2023-10-08T22:00:50-03:00
690198790,command,finish_order,2023-10-08T22:00:52-03:00
690199335,command,create_order,2023-10-08T22:00:52-03:00
690199098,event,order_created,2023-10-08T22:00:50-03:00
690199283,command,shopper_billing_report,2023-10-08T22:00:49-03:00
690199138,command,finish_order,2023-10-08T22:00:53-03:00
690199335,command,create_order,2023-10-08T22:00:52-03:00
690199329,event,order_created,2023-10-08T22:00:51-03:00
690198991,command,finish_order,2023-10-08T22:00:52-03:00
690198605,command,finish_order,2023-10-08T22:00:54-03:00
690198991,event,order_finished,2023-10-08T22:00:52-03:00
690198996,command,finish_order,2023-10-08T22:00:56-03:00
690199333,event,order_created,2023-10-08T22:00:56-03:00
690199071,command,cancel_order,2023-10-08T22:00:58-03:00
