order_id,type,name,timestamp
690199195,command,add_products,2023-10-08T21:58:15-03:00
690199270,command,create_order,2023-10-08T21:58:18-03:00
690198722,command,rt_take_order,2023-10-08T21:58:18-03:00
690199270,event,order_created,2023-10-08T21:58:18-03:00
690199269,command,create_order,2023-10-08T21:58:16-03:00
690199195,event,multiple_products_added,2023-10-08T21:58:15-03:00
690199269,command,create_order,2023-10-08T21:58:17-03:00
690199269,command,create_order,2023-10-08T21:58:17-03:00
690199270,command,create_order,2023-10-08T21:58:18-03:00
690199269,event,order_created,2023-10-08T21:58:17-03:00
690198974,command,finish_order,2023-10-08T21:58:18-03:00
690199167,event,product_preference_updated,2023-10-08T21:58:16-03:00
690199167,event,rt_took_order,2023-10-08T21:58:16-03:00
690198949,event,rt_took_order,2023-10-08T21:58:16-03:00
690199225,command,shopper_billing_report,2023-10-08T21:58:18-03:00
690199071,event,rt_took_order,2023-10-08T21:58:16-03:00
690198949,event,product_preference_updated,2023-10-08T21:58:16-03:00
690199270,command,create_order,2023-10-08T21:58:20-03:00
690199119,event,rt_requested,2023-10-08T21:58:18-03:00
690199251,event,rt_took_order,2023-10-08T21:58:16-03:00
690199251,event,product_preference_updated,2023-10-08T21:58:16-03:00
690199071,event,product_preference_updated,2023-10-08T21:58:16-03:00
690198137,event,released_to_picker,
690199258,command,shopper_billing_report,2023-10-08T21:58:17-03:00
690199270,command,create_order,2023-10-08T21:58:20-03:00
690197917,command,finish_order,2023-10-08T21:58:16-03:00
690199189,command,finish_order,2023-10-08T21:58:22-03:00
690198871,command,finish_order,2023-10-08T21:58:20-03:00
690198871,event,order_finished,2023-10-08T21:58:21-03:00
690199271,command,create_order,2023-10-08T21:58:21-03:00
690199271,command,create_order,2023-10-08T21:58:21-03:00
690199271,event,order_created,2023-10-08T21:58:22-03:00
690199198,event,product_preference_updated,2023-10-08T21:58:20-03:00
690199269,event,order_created,2023-10-08T21:58:20-03:00
690199275,command,create_order,2023-10-08T21:58:21-03:00
690199198,event,rt_took_order,2023-10-08T21:58:20-03:00
690199270,command,cancel_order,2023-10-08T21:58:20-03:00
690199275,command,create_order,2023-10-08T21:58:21-03:00
690199275,command,shopper_request_rt,2023-10-08T21:58:21-03:00
690198722,event,rt_took_order,2023-10-08T21:58:20-03:00
690199270,event,order_canceled,2023-10-08T21:58:20-03:00
690199021,command,finish_order,2023-10-08T21:58:22-03:00
690198804,event,order_canceled,2023-10-08T21:58:20-03:00
690199236,command,hand_to_domiciliary,2023-10-08T21:58:21-03:00
690199274,command,shopper_request_rt,2023-10-08T21:58:21-03:00
690199269,command,to_change_was_taken_order_to_rt,
690198804,command,cancel_order,2023-10-08T21:58:20-03:00
690199269,command,to_pre_assign,
690199274,command,create_order,2023-10-08T21:58:21-03:00
690199274,command,create_order,2023-10-08T21:58:21-03:00
690199269,command,to_scheduled_calculated,
690199269,event,scheduled_tagged_and_calculated,2023-10-08T21:58:25-03:00
690199269,event,order_to_rt,2023-10-08T21:58:22-03:00
690198974,event,order_finished,2023-10-08T21:58:22-03:00
690199269,event,changed_to_pre_assign,2023-10-08T21:58:22-03:00
690199272,command,create_order,2023-10-08T21:58:25-03:00
690199269,command,release_to_rt,
690199228,command,hand_to_domiciliary,2023-10-08T21:58:26-03:00
690199275,event,order_created,2023-10-08T21:58:25-03:00
690199272,event,order_created,2023-10-08T21:58:22-03:00
690199272,command,create_order,2023-10-08T21:58:23-03:00
690199272,command,create_order,2023-10-08T21:58:23-03:00
690199272,command,create_order,2023-10-08T21:58:25-03:00
690199274,event,order_created,2023-10-08T21:58:26-03:00
690199271,event,order_created,2023-10-08T21:58:24-03:00
690199271,command,create_order,2023-10-08T21:58:24-03:00
690199271,command,create_order,2023-10-08T21:58:24-03:00
690197589,event,picking_started,2023-10-08T21:58:27-03:00
690197589,event,product_checked,2023-10-08T21:58:27-03:00
690199265,event,released_to_picker,
690199269,event,released_to_rt,2023-10-08T21:58:27-03:00
690198986,command,finish_order,2023-10-08T21:58:27-03:00
690199272,event,order_created,2023-10-08T21:58:27-03:00
690199272,event,integration_order_creation_notified,
690199270,event,order_created,2023-10-08T21:58:22-03:00
690199121,command,update_product_preference,2023-10-08T21:58:23-03:00
690199121,event,rt_took_order,2023-10-08T21:58:25-03:00
690199121,event,product_preference_updated,2023-10-08T21:58:25-03:00
690199121,command,rt_take_order,2023-10-08T21:58:23-03:00
690199267,command,to_scheduled_calculated,
690198990,command,finish_order,2023-10-08T21:58:23-03:00
690188445,event,picking_started,2023-10-08T21:58:24-03:00
690188445,event,picking_finished,2023-10-08T21:58:24-03:00
690188445,event,product_checked,2023-10-08T21:58:24-03:00
690199239,command,rt_take_order,2023-10-08T21:58:25-03:00
690199239,event,rt_took_order,2023-10-08T21:58:26-03:00
690199239,command,update_product_preference,2023-10-08T21:58:25-03:00
690199239,event,product_preference_updated,2023-10-08T21:58:26-03:00
690199189,event,order_finished,2023-10-08T21:58:26-03:00
690199271,event,integration_order_creation_notified,
690199271,event,scheduled_tagged_and_calculated,2023-10-08T21:58:25-03:00
690199214,command,hand_to_domiciliary,2023-10-08T21:58:24-03:00
690199271,command,to_scheduled_calculated,
690199129,command,finish_order,2023-10-08T21:58:27-03:00
690199088,command,finish_order,2023-10-08T21:58:29-03:00
690197998,command,finish_order,2023-10-08T21:58:30-03:00
690197783,event,product_weight_quantity_updated,2023-10-08T21:58:30-03:00
690199129,event,order_finished,2023-10-08T21:58:28-03:00
690150537,command,request_rt_by_expediter,
690197783,event,product_checked,2023-10-08T21:58:30-03:00
689938895,command,not_assigned_personal_shopper,
690199237,command,hand_to_domiciliary,2023-10-08T21:58:29-03:00
690198850,command,cancel_order,2023-10-08T21:58:29-03:00
690176703,command,request_rt_by_expediter,
689928210,command,request_rt_by_expediter,
690199267,event,scheduled_tagged_and_calculated,2023-10-08T21:58:26-03:00
690199199,command,start_shopper_request_rt,2023-10-08T21:58:30-03:00
690199199,command,shopper_request_rt,2023-10-08T21:58:30-03:00
690199199,command,request_rt_by_expediter,
690199199,event,rt_requested,2023-10-08T21:58:30-03:00
690199100,event,order_finished,2023-10-08T21:58:30-03:00
690199100,command,finish_order,2023-10-08T21:58:30-03:00
689909967,command,request_rt_by_expediter,
690139525,command,request_rt_by_expediter,
690161369,command,not_assigned_personal_shopper,
690157829,command,request_rt_by_expediter,
690199088,event,order_finished,2023-10-08T21:58:32-03:00
690198972,command,finish_order,2023-10-08T21:58:33-03:00
690199272,command,to_pre_assign,
690199272,command,to_change_was_taken_order_to_rt,
690198784,command,finish_order,2023-10-08T21:58:32-03:00
690199238,command,hand_to_domiciliary,2023-10-08T21:58:30-03:00
690155679,command,request_rt_by_expediter,
690199272,event,changed_to_pre_assign,2023-10-08T21:58:32-03:00
690199272,event,order_to_rt,2023-10-08T21:58:32-03:00
690199280,command,create_order,2023-10-08T21:58:33-03:00
690199280,command,shopper_request_rt,2023-10-08T21:58:33-03:00
690199280,command,create_order,2023-10-08T21:58:33-03:00
690198952,command,finish_order,2023-10-08T21:58:33-03:00
690199139,command,rt_take_order,2023-10-08T21:58:34-03:00
690199139,command,update_product_preference,2023-10-08T21:58:34-03:00
690198850,event,order_canceled,2023-10-08T21:58:30-03:00
690067886,command,request_rt_by_expediter,
690199281,command,create_order,2023-10-08T21:58:34-03:00
690199281,command,shopper_request_rt,2023-10-08T21:58:34-03:00
690195792,command,not_assigned_personal_shopper,
690198940,command,finish_order,2023-10-08T21:58:34-03:00
690199281,command,create_order,2023-10-08T21:58:34-03:00
690199282,command,shopper_request_rt,2023-10-08T21:58:35-03:00
690199282,command,create_order,2023-10-08T21:58:35-03:00
690199282,command,create_order,2023-10-08T21:58:35-03:00
690199282,event,order_created,2023-10-08T21:58:35-03:00
690198923,event,order_canceled,2023-10-08T21:58:34-03:00
690198923,command,cancel_order,2023-10-08T21:58:34-03:00
690199280,command,create_order,2023-10-08T21:58:33-03:00
690195987,command,finish_order,2023-10-08T21:58:32-03:00
690199199,event,rt_requested,2023-10-08T21:58:35-03:00
690199280,command,shopper_request_rt,2023-10-08T21:58:33-03:00
690199280,command,create_order,2023-10-08T21:58:33-03:00
690199281,command,shopper_request_rt,2023-10-08T21:58:34-03:00
690199281,command,create_order,2023-10-08T21:58:35-03:00
690199094,command,finish_order,2023-10-08T21:58:32-03:00
690161815,command,request_rt_by_expediter,
690010156,command,request_rt_by_expediter,
690199281,command,create_order,2023-10-08T21:58:35-03:00
690186753,command,request_rt_by_expediter,
690199282,command,shopper_request_rt,2023-10-08T21:58:34-03:00
690199282,command,create_order,2023-10-08T21:58:34-03:00
690199230,command,hand_to_domiciliary,2023-10-08T21:58:33-03:00
690199282,command,create_order,2023-10-08T21:58:34-03:00
690199246,command,release_to_rt,2023-10-08T21:58:34-03:00
690186742,event,payless_authorization_failed,
690199246,event,released_to_rt,2023-10-08T21:58:35-03:00
690199246,event,product_preference_updated,2023-10-08T21:58:35-03:00
690199246,command,update_product_preference,2023-10-08T21:58:34-03:00
690199246,command,set_deliveryboy,2023-10-08T21:58:34-03:00
690199246,event,rt_assigned,2023-10-08T21:58:35-03:00
690198747,command,finish_order,2023-10-08T21:58:35-03:00
690199179,command,hand_to_domiciliary,2023-10-08T21:58:36-03:00
690199191,command,cancel_order,2023-10-08T21:58:38-03:00
690186742,event,payless_fallback_error,
690199281,command,shopper_request_rt,2023-10-08T21:58:33-03:00
690199281,command,create_order,2023-10-08T21:58:34-03:00
690186742,event,payless_transaction_declined,
690199281,command,create_order,2023-10-08T21:58:33-03:00
690199281,event,order_created,2023-10-08T21:58:36-03:00
690198863,command,finish_order,2023-10-08T21:58:38-03:00
690199257,command,shopper_billing_report,2023-10-08T21:58:38-03:00
690199001,command,finish_order,2023-10-08T21:58:35-03:00
690199139,event,rt_took_order,2023-10-08T21:58:37-03:00
690199139,event,product_preference_updated,2023-10-08T21:58:37-03:00
690198934,command,finish_order,2023-10-08T21:58:37-03:00
690198934,event,order_finished,2023-10-08T21:58:37-03:00
690198952,event,order_finished,2023-10-08T21:58:37-03:00
690199272,command,release_to_rt,
690199280,event,order_created,2023-10-08T21:58:37-03:00
690197589,event,product_checked,2023-10-08T21:58:35-03:00
690198820,command,finish_order,2023-10-08T21:58:37-03:00
690199281,event,order_created,2023-10-08T21:58:35-03:00
690199276,command,create_order,2023-10-08T21:58:38-03:00
