order_id,type,name,timestamp
690198997,event,order_created,2023-10-08T21:46:53-03:00
690198995,command,to_pre_assign,
690198995,event,order_to_rt,2023-10-08T21:46:52-03:00
690198995,command,to_change_was_taken_order_to_rt,
690198995,event,changed_to_pre_assign,2023-10-08T21:46:52-03:00
690198997,event,order_canceled,2023-10-08T21:46:52-03:00
690198997,command,cancel_order,2023-10-08T21:46:49-03:00
690198782,event,order_canceled,2023-10-08T21:46:53-03:00
690198974,command,shopper_billing_report,2023-10-08T21:46:50-03:00
690198782,command,cancel_order,2023-10-08T21:46:50-03:00
690198426,command,finish_order,2023-10-08T21:46:49-03:00
690198426,event,order_finished,2023-10-08T21:46:49-03:00
690198319,event,bill_reported,
690197756,event,picking_finished,2023-10-08T21:46:53-03:00
690198460,event,order_finished,2023-10-08T21:46:53-03:00
690197756,event,product_checked,2023-10-08T21:46:53-03:00
690198999,command,create_order,2023-10-08T21:46:53-03:00
690198999,command,create_order,2023-10-08T21:46:53-03:00
690198999,event,order_created,2023-10-08T21:46:53-03:00
690191535,event,product_checked,2023-10-08T21:46:57-03:00
690198995,event,released_to_rt,2023-10-08T21:46:57-03:00
690198995,command,release_to_rt,
690198938,command,hand_to_domiciliary,2023-10-08T21:46:56-03:00
690198958,command,hand_to_domiciliary,2023-10-08T21:46:55-03:00
690198952,command,shopper_billing_report,2023-10-08T21:46:55-03:00
690198662,command,finish_order,2023-10-08T21:46:55-03:00
690193428,event,product_replaced,2023-10-08T21:46:56-03:00
690193428,event,product_checked,2023-10-08T21:46:56-03:00
690198925,event,order_canceled,2023-10-08T21:46:56-03:00
690198997,command,to_change_was_taken_order_to_rt,
690198997,command,to_pre_assign,
690198925,command,cancel_order,2023-10-08T21:46:55-03:00
690190791,command,hand_to_domiciliary,2023-10-08T21:46:55-03:00
690198789,event,picking_finished,2023-10-08T21:46:59-03:00
690198789,event,product_checked,2023-10-08T21:46:59-03:00
690198236,event,picking_finished,2023-10-08T21:47:00-03:00
690198746,command,finish_order,2023-10-08T21:46:59-03:00
690198789,event,picking_started,2023-10-08T21:46:59-03:00
690198236,event,product_checked,2023-10-08T21:47:00-03:00
690198326,command,finish_order,2023-10-08T21:46:59-03:00
690198992,command,update_product_preference,2023-10-08T21:46:57-03:00
690198520,command,add_products,2023-10-08T21:46:58-03:00
690198378,command,finish_order,2023-10-08T21:46:58-03:00
690198520,event,multiple_products_added,2023-10-08T21:46:58-03:00
690198992,event,order_assigned,2023-10-08T21:46:58-03:00
690198520,command,cancel_order,2023-10-08T21:46:59-03:00
690198992,event,product_preference_updated,2023-10-08T21:46:58-03:00
690198992,command,assign_to_shopper,2023-10-08T21:46:57-03:00
690193428,event,substitution_notified_to_user,2023-10-08T21:46:58-03:00
690198997,event,order_to_rt,2023-10-08T21:46:58-03:00
690198997,event,changed_to_pre_assign,2023-10-08T21:46:58-03:00
690198978,command,shopper_billing_report,2023-10-08T21:47:00-03:00
690198915,command,shopper_billing_report,2023-10-08T21:46:56-03:00
690198940,command,shopper_billing_report,2023-10-08T21:46:56-03:00
690197999,event,bill_reported,
690198999,command,to_pre_assign,
690198746,command,finish_order,2023-10-08T21:46:58-03:00
690198460,event,integration_order_finalization_notified,
